29.4;247754.3;241535.5;0.00E+00;211.524;-1.53E+02;1.00E-300
29.5;247739.1;241514.4;0.00E+00;211.006;-1.53E+02;1.00E-300
29.6;247723.8;241493.3;0.00E+00;210.489;-1.53E+02;1.00E-300
29.7;247708.5;241472.3;0.00E+00;209.974;-1.53E+02;1.00E-300
29.8;247693.2;241451.3;0.00E+00;209.46;-1.53E+02;1.00E-300
29.9;247678;241430.4;0.00E+00;208.948;-1.53E+02;1.00E-300
30;247662.7;241409.5;0.00E+00;208.438;-1.53E+02;1.00E-300
30.1;247647.4;241388.7;0.00E+00;207.929;-1.53E+02;1.00E-300
30.2;247632.1;241368;0.00E+00;207.422;-1.53E+02;1.00E-300
30.3;247616.8;241347.2;0.00E+00;206.916;-1.53E+02;1.00E-300
30.4;247601.5;241326.6;0.00E+00;206.412;-1.53E+02;1.00E-300
30.5;247586.2;241306;0.00E+00;205.91;-1.53E+02;1.00E-300
30.6;247570.9;241285.4;0.00E+00;205.409;-1.53E+02;1.00E-300
30.7;247555.6;241264.9;0.00E+00;204.91;-1.53E+02;1.00E-300
30.8;247540.3;241244.4;0.00E+00;204.412;-1.53E+02;1.00E-300
30.9;247525;241224;0.00E+00;203.917;-1.53E+02;1.00E-300
31;247509.7;241203.6;0.00E+00;203.422;-1.53E+02;1.00E-300
31.1;247494.4;241183.3;0.00E+00;202.93;-1.53E+02;1.00E-300
31.2;247479.1;241163;0.00E+00;202.439;-1.53E+02;1.00E-300
31.3;247463.8;241142.8;0.00E+00;201.95;-1.53E+02;1.00E-300
31.4;247448.6;241122.6;0.00E+00;201.462;-1.53E+02;1.00E-300
31.5;247433.3;241102.5;0.00E+00;200.976;-1.53E+02;1.00E-300
31.6;247418;241082.5;0.00E+00;200.492;-1.53E+02;1.00E-300
31.7;247402.7;241062.4;0.00E+00;200.009;-1.53E+02;1.00E-300
31.8;247387.4;241042.4;0.00E+00;199.528;-1.53E+02;1.00E-300
31.9;247372.2;241022.5;0.00E+00;199.049;-1.53E+02;1.00E-300
32;247356.9;241002.6;0.00E+00;198.572;-1.53E+02;1.00E-300
32.1;247341.7;240982.8;0.00E+00;198.096;-1.52E+02;1.00E-300
